Adresse,Eiendom,Takst,Skattenivå,Bunnfradrag,Grunnlag,Promillesats,Skatt,Fritak
Smiskaret 75A,46/4/0/0,1125000,100,01125,000,4,4500,§ 5 h delvis
Smiskaret 75C,46/4/0/0,3386000,70,8000001570,200,1.9,2983,§ 5 h delvis
Midtsandvegen 29,46/6/0/0,5944000,70,2000003960,800,1.9,7525,Ingen
Sjøtrøa 7,46/7/0/0,5673000,70,4000003571,100,1.9,6785,Ingen
Malvikvegen 981,46/8/0/0,3189000,70,2000002032,300,1.9,3861,Ingen
Smiskaret 16,46/10/0/0,5342000,70,2000003539,400,1.9,6724,Ingen
Midtsandvegen 30,46/11/0/0,4690000,70,4000002883,000,1.9,5477,Ingen
Smiskaret 153,46/12/0/0,,,,,,,
Smiskaret 1B,46/13/0/0,6102000,70,2000004071,400,1.9,7735,Ingen
Smiskaret 77,46/16/0/0,6550000,70,2000004385,000,1.9,8331,Ingen
Smiskaret 80B,46/17/0/0,10640000,70,2000007248,000,1.9,13771,Ingen
Smiskaret 42,46/20/0/0,72000,100,072,000,1.9,136,Ingen
Smiskaret 95,46/21/0/0,1000000,70,200000500,000,1.9,950,Ingen
Svehøgda 158,46/23/0/0,4526000,70,2000002968,200,1.9,5639,Ingen
Smiskaret 14,46/25/0/0,,,,,,,
Smiskaret 71,46/26/0/0,6534000,70,2000004373,800,1.9,8310,Ingen
Smiskaret 40,46/27/0/0,4721000,70,2000003104,700,1.9,5898,Ingen
Malvikvegen 1001,46/29/0/0,3376000,70,2000002163,200,1.9,4110,Ingen
Smiskaret 32,46/30/0/0,6366000,70,2000004256,200,1.9,8086,Ingen
Smiskaret 8,46/31/0/0,,,,,,,
Malvikvegen 937,46/32/0/0,793000,70,200000355,100,1.9,674,Ingen
Smiskaret 149,46/33/0/0,3646000,70,2000002352,200,1.9,4469,Ingen
Sjøtrøa 5,46/34/0/0,3813000,70,2000002469,100,1.9,4691,Ingen
Stavsodden I 0,46/38/0/0,66000,100,066,000,1.9,125,Ingen
Smiskaret 3,46/40/0/0,4885000,70,2000003219,500,1.9,6117,Ingen
Smiskaret 46,46/41/0/0,5296000,70,4000003307,200,1.9,6283,Ingen
Smiskaret 44,46/42/0/0,3458000,70,2000002220,600,1.9,4219,Ingen
Smiskaret 10,46/43/0/0,3539000,70,2000002277,300,1.9,4326,Ingen
Malvikvegen 871,46/44/0/0,3207000,70,2000002044,900,1.9,3885,Ingen
,46/46/0/0,,,,,,,
Smiskaret 12B,46/47/0/0,6181000,70,2000004126,700,1.9,7840,Ingen
Malvikvegen 885,46/49/0/0,5890000,70,2000003923,000,1.9,7453,Ingen
Smiskaret 81,46/51/0/0,5520000,70,2000003664,000,1.9,6961,Ingen
Smiskaret 93,46/52/0/0,4885000,70,2000003219,500,1.9,6117,Ingen
Sveberg Hommelvik 0,46/53/0/0,4261000,70,2000002782,700,1.9,5287,Ingen
Smiskaret 55,46/54/0/0,4978000,70,2000003284,600,1.9,6240,Ingen
Smiskaret 80A,46/56/0/0,8228000,70,2000005559,600,1.9,10563,Ingen
Smiskaret 59,46/60/0/0,5718000,70,2000003802,600,1.9,7224,Ingen
Midtsandvegen 26,46/61/0/0,1305000,70,200000713,500,1.9,1355,Ingen
Sjøtrøa 11,46/62/0/0,18964000,70,80000012474,800,1.9,23702,Ingen
Sjøtrøa 19,46/63/0/0,5938000,70,2000003956,600,1.9,7517,Ingen
Sjøtrøa 21,46/64/0/0,5239000,70,2000003467,300,1.9,6587,Ingen
Sjøtrøa 25,46/65/0/0,7021000,70,2000004714,700,1.9,8957,Ingen
Smiskaret 74,46/66/0/0,6550000,70,2000004385,000,1.9,8331,Ingen
Fjæra 0,46/67/0/0,56000,100,056,000,1.9,106,Ingen
Smiskaret 31,46/68/0/0,6018000,70,2000004012,600,1.9,7623,Ingen
Smiskaret 29,46/69/0/0,5774000,70,2000003841,800,1.9,7299,Ingen
Smiskaret 5,46/74/0/0,6834000,70,2000004583,800,1.9,8709,Ingen
Smiskaret 7,46/75/0/0,5965000,70,4000003775,500,1.9,7173,Ingen
Smiskaret 9,46/76/0/0,6935000,70,2000004654,500,1.9,8843,Ingen
Smiskaret 11,46/77/0/0,7801000,70,2000005260,700,1.9,9995,Ingen
Smiskaret 13A,46/78/0/0,5325000,70,2000003527,500,1.9,6702,Ingen
Smiskaret 15,46/79/0/0,7212000,70,4000004648,400,1.9,8831,Ingen
Smiskaret 17,46/80/0/0,6471000,70,2000004329,700,1.9,8226,Ingen
Smiskaret 19,46/81/0/0,5890000,70,2000003923,000,1.9,7453,Ingen
Smiskaret 21,46/82/0/0,4977000,70,2000003283,900,1.9,6239,Ingen
Smiskaret 23,46/83/0/0,4484000,70,4000002738,800,1.9,5203,Ingen
Smiskaret 25,46/84/0/0,6935000,70,4000004454,500,1.9,8463,Ingen
Smiskaret 27,46/85/0/0,5673000,70,2000003771,100,1.9,7165,Ingen
Smiskaret 33,46/86/0/0,6471000,70,2000004329,700,1.9,8226,Ingen
Smiskaret 35,46/87/0/0,6081000,70,4000003856,700,1.9,7327,Ingen
Smiskaret 37,46/88/0/0,5152000,70,2000003406,400,1.9,6472,Ingen
Smiskaret 39,46/89/0/0,8717000,70,6000005501,900,1.9,10453,Ingen
Smiskaret 41,46/90/0/0,5065000,70,2000003345,500,1.9,6356,Ingen
Smiskaret 43,46/91/0/0,5022000,70,4000003115,400,1.9,5919,Ingen
Smiskaret 45,46/92/0/0,4760000,70,2000003132,000,1.9,5950,Ingen
Smiskaret 47,46/93/0/0,5268000,70,2000003487,600,1.9,6626,Ingen
Smiskaret 49,46/94/0/0,5342000,70,2000003539,400,1.9,6724,Ingen
Smiskaret 51,46/95/0/0,7087000,70,2000004760,900,1.9,9045,Ingen
Smiskaret 61,46/96/0/0,5668000,70,4000003567,600,1.9,6778,Ingen
Smiskaret 65,46/98/0/0,8205000,70,4000005343,500,1.9,10152,Ingen
Smiskaret 67,46/99/0/0,7137000,70,4000004595,900,1.9,8732,Ingen
Smiskaret 69,46/100/0/0,5883000,70,4000003718,100,1.9,7064,Ingen
Smiskaret 79,46/101/0/0,8854000,70,4000005797,800,1.9,11015,Ingen
Smiskaret 83,46/102/0/0,,,,,,,
Smiskaret 85,46/103/0/0,6986000,70,4000004490,200,1.9,8531,Ingen
Smiskaret 89,46/106/0/0,7825000,70,4000005077,500,1.9,9647,Ingen
Smiskaret 91,46/107/0/0,6782000,70,2000004547,400,1.9,8640,Ingen
Smiskaret 99,46/108/0/0,5883000,70,2000003918,100,1.9,7444,Ingen
Smiskaret 101,46/109/0/0,6260000,70,2000004182,000,1.9,7945,Ingen
Smiskaret 103,46/110/0/0,7037000,70,4000004525,900,1.9,8599,Ingen
Smiskaret 105,46/111/0/0,6679000,70,2000004475,300,1.9,8503,Ingen
Smiskaret 107,46/112/0/0,7411000,70,4000004787,700,1.9,9096,Ingen
Smiskaret 109,46/113/0/0,6154000,70,2000004107,800,1.9,7804,Ingen
Smiskaret 111,46/114/0/0,6090000,70,4000003863,000,1.9,7339,Ingen
Smiskaret 113,46/115/0/0,6181000,70,2000004126,700,1.9,7840,Ingen
Smiskaret 115,46/116/0/0,5808000,70,4000003665,600,1.9,6964,Ingen
Smiskaret 117,46/117/0/0,6782000,70,2000004547,400,1.9,8640,Ingen
Smiskaret 119,46/118/0/0,5718000,70,2000003802,600,1.9,7224,Ingen
Smiskaret 121,46/119/0/0,6834000,70,4000004383,800,1.9,8329,Ingen
Smiskaret 123,46/120/0/0,5495000,70,2000003646,500,1.9,6928,Ingen
Smiskaret 125,46/121/0/0,4939000,70,4000003057,300,1.9,5808,Ingen
Smiskaret 127,46/122/0/0,4918000,70,2000003242,600,1.9,6160,Ingen
Smiskaret 129,46/123/0/0,5549000,70,2000003684,300,1.9,7000,Ingen
Smiskaret 131,46/124/0/0,6498000,70,4000004148,600,1.9,7882,Ingen
Smiskaret 133,46/125/0/0,5965000,70,2000003975,500,1.9,7553,Ingen
Smiskaret 135,46/126/0/0,5691000,70,2000003783,700,1.9,7189,Ingen
Smiskaret 137,46/127/0/0,5065000,70,2000003345,500,1.9,6356,Ingen
Smiskaret 139,46/128/0/0,4861000,70,2000003202,700,1.9,6085,Ingen
Smiskaret 141,46/129/0/0,5438000,70,2000003606,600,1.9,6852,Ingen
Smiskaret 143,46/130/0/0,5141000,70,2000003398,700,1.9,6457,Ingen
Smiskaret 145,46/131/0/0,5829000,70,4000003680,300,1.9,6992,Ingen
Smiskaret 147,46/132/0/0,7460000,70,2000005022,000,1.9,9541,Ingen
Sjøtrøa 3,46/133/0/0,6702000,70,4000004291,400,1.9,8153,Ingen
Sjøtrøa 1,46/134/0/0,7212000,70,4000004648,400,1.9,8831,Ingen
Smiskaret 18,46/135/0/0,6340000,70,4000004038,000,1.9,7672,Ingen
Smiskaret 20,46/136/0/0,6498000,70,2000004348,600,1.9,8262,Ingen
Smiskaret 22,46/137/0/0,5569000,70,2000003698,300,1.9,7026,Ingen
Smiskaret 24,46/138/0/0,5911000,70,4000003737,700,1.9,7101,Ingen
Smiskaret 26,46/139/0/0,6961000,70,2000004672,700,1.9,8878,Ingen
Smiskaret 34,46/140/0/0,7337000,70,2000004935,900,1.9,9378,Ingen
Smiskaret 36,46/141/0/0,6871000,70,4000004409,700,1.9,8378,Ingen
Smiskaret 38,46/142/0/0,5560000,70,2000003692,000,1.9,7014,Ingen
Smiskaret 48,46/143/0/0,5495000,70,2000003646,500,1.9,6928,Ingen
Smiskaret 50,46/144/0/0,7435000,70,4000004804,500,1.9,9128,Ingen
Smiskaret 52,46/145/0/0,4859000,70,2000003201,300,1.9,6082,Ingen
Smiskaret 54,46/146/0/0,6731000,70,4000004311,700,1.9,8192,Ingen
Smiskaret 56,46/147/0/0,6498000,70,4000004148,600,1.9,7882,Ingen
Smiskaret 58,46/148/0/0,4901000,70,2000003230,700,1.9,6138,Ingen
Smiskaret 60,46/149/0/0,7509000,70,4000004856,300,1.9,9226,Ingen
Smiskaret 62B,46/150/0/1,4292000,70,2000002804,400,1.9,5328,Ingen
Smiskaret 62A,46/150/0/2,4228000,70,2000002759,600,1.9,5243,Ingen
Smiskaret 64,46/151/0/0,6576000,70,4000004203,200,1.9,7986,Ingen
Smiskaret 66,46/152/0/0,7509000,70,4000004856,300,1.9,9226,Ingen
Smiskaret 68,46/153/0/0,7037000,70,2000004725,900,1.9,8979,Ingen
Smiskaret 70,46/154/0/0,7011000,70,4000004507,700,1.9,8564,Ingen
Smiskaret 72,46/155/0/0,5663000,70,2000003764,100,1.9,7151,Ingen
Smiskaret 76,46/157/0/0,5829000,70,2000003880,300,1.9,7372,Ingen
Smiskaret 78,46/158/0/0,5325000,70,2000003527,500,1.9,6702,Ingen
Smiskaret 82,46/159/0/0,5564000,70,4000003494,800,1.9,6640,Ingen
Smiskaret 84,46/160/0/0,5210000,70,2000003447,000,1.9,6549,Ingen
Smiskaret 86A,46/161/0/1,2533000,70,2000001573,100,1.9,2988,Ingen
Smiskaret 86D,46/161/0/2,4449000,70,2000002914,300,1.9,5537,Ingen
Smiskaret 88A,46/162/0/1,3649000,70,2000002354,300,1.9,4473,Ingen
Smiskaret 88D,46/162/0/2,6910000,70,2000004637,000,1.9,8810,Ingen
